,path,id,parent_id,level,object_id,object_type,query_status,query_time,query_type,message,created_time,like_count,comment_count,error.message
107392,jairmessias.bolsonaro/211857482296579_1364988146983501/1364988146983501_1364997826982533,35374,4,2,1364988146983501_1364997826982533,data,fetched (200),2020-06-02 20:29:17.006333,Facebook:/<post-id>/comments,queria saber quem e pq nao vou assistir o tal filme    tb tenho mais o q fazer kkkk,2019-02-03T23:33:36+0000,2385.0,193.0,
136334,jairmessias.bolsonaro/211857482296579_1466315963517385/1466315963517385_1466330433515938,64314,7,2,1466315963517385_1466330433515938,data,fetched (200),2020-06-02 20:36:31.163162,Facebook:/<post-id>/comments,essa comunicacao direta e esse bom humor e maravilhoso   #bolsonaro2022,2019-05-24T21:06:35+0000,2288.0,54.0,
124873,jairmessias.bolsonaro/211857482296579_1411377829011199/1411377829011199_127258658382809,52854,5,2,1411377829011199_127258658382809,data,fetched (200),2020-06-02 20:33:35.851615,Facebook:/<post-id>/comments,proxima noticia   bolsonaro e acusado de comer brigadeiro escondido  pt protocolou pedido de impeachment  entenda  ,2019-03-29T17:53:10+0000,2145.0,63.0,
35366,211857482296579_1634149506734029/211857482296579_1364988146983501/1364988146983501_2267973346755112,35371,4,2,1364988146983501_2267973346755112,data,fetched (200),2020-06-02 20:29:17.006333,Facebook:/<post-id>/comments,gente assim nao da    o homem faz uma postagem a 9 minutinhos e ja tem 4 mil curtidas 38 mil comentarios  po    larga o celular     deixa ele ve a minha p me responder kkkkkk brincadeira gente   ele e muito amado mesmo ,2019-02-03T23:45:42+0000,2065.0,67.0,
35370,211857482296579_1634149506734029/211857482296579_1364988146983501/1364988146983501_704898146571717,35375,4,2,1364988146983501_704898146571717,data,fetched (200),2020-06-02 20:29:17.006333,Facebook:/<post-id>/comments,eu sempre quis ser o primeiro a comentar  mas nao tem jeito  quem sao essas pessoas que comentam a velocidade da luz  que internet usam  do que vivem  onde moram  o que comem  sexta feira  no globo reporter    ,2019-02-03T23:34:27+0000,1937.0,208.0,
136336,jairmessias.bolsonaro/211857482296579_1466315963517385/1466315963517385_1466322830183365,64316,7,2,1466315963517385_1466322830183365,data,fetched (200),2020-06-02 20:36:31.163162,Facebook:/<post-id>/comments,alquimia   transformar os metais em ouro   pra quem n entendeu a piada   kkkk,2019-05-24T21:03:46+0000,1865.0,117.0,
124871,jairmessias.bolsonaro/211857482296579_1411377829011199/1411377829011199_1411379022344413,52852,5,2,1411377829011199_1411379022344413,data,fetched (200),2020-06-02 20:33:35.851615,Facebook:/<post-id>/comments,presidente vou te dar de presente essa camiseta para chegar cedo na proxima ,2019-03-29T17:24:03+0000,1726.0,93.0,
23,211857482296579_1634149506734029/1634149506734029_1634151733400473/1634149506734029_674478539628646,30,2,2,1634149506734029_674478539628646,data,fetched (200),2020-06-02 20:20:10.081895,Facebook:/<post-id>/comments,extremamente relevante essa noticia da folha  e muita competencia mesmo ,2019-10-23T13:16:34+0000,1703.0,64.0,
88623,jairmessias.bolsonaro/211857482296579_1375671095915206/1375671095915206_1375673702581612,16606,3,2,1375671095915206_1375673702581612,data,fetched (200),2020-06-02 20:24:20.864497,Facebook:/<post-id>/comments,o bom do bolsonaro ser palmeirense e que se tiver uma guerra mundial o brasil nao participa kk,2019-02-14T23:18:27+0000,1500.0,203.0,
88635,jairmessias.bolsonaro/211857482296579_1375671095915206/1375671095915206_1375673892581593,16618,3,2,1375671095915206_1375673892581593,data,fetched (200),2020-06-02 20:24:20.864497,Facebook:/<post-id>/comments,jornais de quinta  que nao contribuem em nada na sociedade ,2019-02-14T23:18:30+0000,1467.0,32.0,
107395,jairmessias.bolsonaro/211857482296579_1364988146983501/1364988146983501_1364991436983172,35377,4,2,1364988146983501_1364991436983172,data,fetched (200),2020-06-02 20:29:17.006333,Facebook:/<post-id>/comments,fique bem e nao se misture com esta gentalha   sim mamae  ,2019-02-03T23:32:12+0000,1397.0,59.0,
88618,jairmessias.bolsonaro/211857482296579_1375671095915206/1375671095915206_545538115929637,16601,3,2,1375671095915206_545538115929637,data,fetched (200),2020-06-02 20:24:20.864497,Facebook:/<post-id>/comments,despachar com ministros de chinelos e pijama  nao e pra qualquer um   ,2019-02-14T23:50:01+0000,1330.0,161.0,
52852,211857482296579_1634149506734029/211857482296579_1411377829011199/1411377829011199_1411379429011039,52856,5,2,1411377829011199_1411379429011039,data,fetched (200),2020-06-02 20:33:35.851615,Facebook:/<post-id>/comments,o presidente e claramente eu na vida  e churrasco gente  churrasco e vida  ,2019-03-29T17:24:14+0000,1294.0,31.0,
72038,jairmessias.bolsonaro/211857482296579_1634149506734029/1634149506734029_1634154113400235,22,2,2,1634149506734029_1634154113400235,data,fetched (200),2020-06-02 20:20:10.081895,Facebook:/<post-id>/comments,alto teor de sodio e nutricao zero precisa se alimentar melhor nas viagens excelentissimo presidente ,2019-10-23T13:09:22+0000,1159.0,125.0,
72047,jairmessias.bolsonaro/211857482296579_1634149506734029/1634149506734029_1194615840730188,31,2,2,1634149506734029_1194615840730188,data,fetched (200),2020-06-02 20:20:10.081895,Facebook:/<post-id>/comments,com certeza intencao da folha nao foi falar a verdade  e sim colocar a imagem de que  o presidente desfez da culinaria japonesa  essa folha e tinhosa,2019-10-23T13:15:58+0000,1133.0,78.0,
136337,jairmessias.bolsonaro/211857482296579_1466315963517385/1466315963517385_1466316523517329,64317,7,2,1466315963517385_1466316523517329,data,fetched (200),2020-06-02 20:36:31.163162,Facebook:/<post-id>/comments,tenho observado q apoiadores de bolsonaro sao educados  pesquisam  tem conhecimentos dos fatos  sabem que o unico q pode colocar o brasil nos trilhos e bolsonaro  motivo da esquerda difamar um governo que luta pra tirar o brasil do fundo do poco que eles sao responsaveis pela dificuldades q enfrentamos hoje  principalmente o desemprego  sem emprego nao somos nada ,2019-05-24T21:01:13+0000,1088.0,98.0,
6,211857482296579_1634149506734029/1634149506734029_1634151733400473/1634149506734029_793354121108944,13,2,2,1634149506734029_793354121108944,data,fetched (200),2020-06-02 20:20:10.081895,Facebook:/<post-id>/comments,temos que orar por nossas criancas,2019-10-23T13:21:53+0000,1006.0,103.0,
124864,jairmessias.bolsonaro/211857482296579_1411377829011199/1411377829011199_1411380372344278,52845,5,2,1411377829011199_1411380372344278,data,fetched (200),2020-06-02 20:33:35.851615,Facebook:/<post-id>/comments,nem o fofocalizando   poe isso na pauta  kkkkkjkk,2019-03-29T17:24:42+0000,990.0,13.0,
136338,jairmessias.bolsonaro/211857482296579_1466315963517385/1466315963517385_1466320493516932,64318,7,2,1466315963517385_1466320493516932,data,fetched (200),2020-06-02 20:36:31.163162,Facebook:/<post-id>/comments,tmj    meu filho de 2 anos quando te ve grita  brasil    voce tem a cara do brasil  edit  meu filho nao entende politica  ele so tem 2 anos    ele gosta da bandeira do brasil e como sempre o bolsonaro aparece com o cenario verde e amarelo  meu filho assimilou o bolsonaro e a bandeira   explicando a frase  toda vez que ele ve o bolsonaro ele grita brasil porque ele lembra da bandeira    povo de esquerda querendo discutir politica com um crianca de 2 anos que gosta da bandeira brasileira  lamentavel  mas explica muita coisa do pensamento esquerdista ,2019-05-24T21:02:55+0000,932.0,111.0,
136342,jairmessias.bolsonaro/211857482296579_1466315963517385/1466315963517385_1466327390182909,64322,7,2,1466315963517385_1466327390182909,data,fetched (200),2020-06-02 20:36:31.163162,Facebook:/<post-id>/comments,o senhor e zueiro      kkkk como nao gostar do senhor   kkk kkkk kkkk ,2019-05-24T21:05:25+0000,808.0,70.0,
88617,jairmessias.bolsonaro/211857482296579_1375671095915206/1375671095915206_1375672389248410,16600,3,2,1375671095915206_1375672389248410,data,fetched (200),2020-06-02 20:24:20.864497,Facebook:/<post-id>/comments,assim fica dificil conquistar o mundo  presidente,2019-02-14T23:17:52+0000,779.0,92.0,
64317,211857482296579_1634149506734029/211857482296579_1466315963517385/1466315963517385_207726253444142,64320,7,2,1466315963517385_207726253444142,data,fetched (200),2020-06-02 20:36:31.163162,Facebook:/<post-id>/comments,presidente  so estao faltando dizer que o senhor mandou soltar o vento que a dilma estocou misericordia ,2019-05-24T21:18:22+0000,774.0,76.0,
16606,211857482296579_1634149506734029/211857482296579_1375671095915206/1375671095915206_1375674992581483,16612,3,2,1375671095915206_1375674992581483,data,fetched (200),2020-06-02 20:24:20.864497,Facebook:/<post-id>/comments,podemos ver o jornalismo brasileiro  respeito ,2019-02-14T23:18:49+0000,687.0,10.0,
72035,jairmessias.bolsonaro/211857482296579_1634149506734029/1634149506734029_1634152423400404,19,2,2,1634149506734029_1634152423400404,data,fetched (200),2020-06-02 20:20:10.081895,Facebook:/<post-id>/comments,de certo bom era a dilma que gastava fortunas nos melhores restaurantes do mundo,2019-10-23T13:08:52+0000,672.0,124.0,
107383,jairmessias.bolsonaro/211857482296579_1364988146983501/1364988146983501_1364989853649997,35365,4,2,1364988146983501_1364989853649997,data,fetched (200),2020-06-02 20:29:17.006333,Facebook:/<post-id>/comments, o brasil inteiro assistiu a eleicao do presidente do senado  testemunhou varios crimes  e quer acao e punicao de    1  senadora katia abreu  que roubou a pasta com os resultados da mesa   quebra de decoro parlamentar  furto e afronta a democracia  2  senador maranhao que teve acesso aos 2 papeis com votos suspeitos  leu para si o conteudo desses votos  rasgou os papeis e os guardou no bolso   destruicao de provas da fraude do processo eleitoral  e quebra do decoro ao verificar conteudo dos votos sem autorizacao 3  identificacao e punicao do senador que burlou o processo e realizou 2 votos  senador maranhao e cumplice ao destruir as provas  mas as camaras do senado  com atuacao de peritos   podem ajudar a  identificar  o bandido  4  investigar o secretario do processo   como e possivel ter 82 cedulas para 81 senadores   5  investigar e processar o min do stf dias toffoli por ativismo judiciario contra a independencia dos poderes e por adotar decisoes contraditorias em momentos relevantes da democracia    obs 1   katia abreu e maranhao sao senadores que faziam parte dos apoiadores de renan calheiros   obs 2  o ministro dias toffoli  as 3h50 da madrugada  emitiu decreto determinando que os votos fossem secretos e que o presidente da mesa fosse o senador maranhao  aliado de renan e que teve poder para praticar delito de destruicao de provas e protecao de senador fraudulento  conforme descrito nos itens 2  3 e 4 acima   o brasil esta em faxina contra corrupcao   a medida que os bandidos sao apanhados em flagrante  tendo todo mundo como testemunha  nao da para passar a mao na cabeca    estas pessoas agiram de ma fe contra o brasil         repassem para todos os teus contatos   vamos juntos exigir a punicao destes fraudadores da democracia e traidores do povo ,2019-02-03T23:31:41+0000,633.0,28.0,
136341,jairmessias.bolsonaro/211857482296579_1466315963517385/1466315963517385_1466326320183016,64321,7,2,1466315963517385_1466326320183016,data,fetched (200),2020-06-02 20:36:31.163162,Facebook:/<post-id>/comments,depois dessas polemicas envolvendo o nome do bolsonaro so tenho uma coisa a dizer     nunca tive tanto orgulho do meu voto  aqui e bolsonaro talkei  ,2019-05-24T21:05:02+0000,606.0,11.0,
136344,jairmessias.bolsonaro/211857482296579_1466315963517385/1466315963517385_1466322356850079,64324,7,2,1466315963517385_1466322356850079,data,fetched (200),2020-06-02 20:36:31.163162,Facebook:/<post-id>/comments,pra quem nao sabe o que e    alquimia a quimica da idade media  que procurava descobrir a panaceia universal  ou remedio contra todos os males fisicos e morais  e a pedra filosofal  que deveria transformar os metais em ouro  espagiria  espagirica ,2019-05-24T21:03:37+0000,604.0,50.0,
5,211857482296579_1634149506734029/1634149506734029_1634151733400473/1634149506734029_674473679629132,12,2,2,1634149506734029_674473679629132,data,fetched (200),2020-06-02 20:20:10.081895,Facebook:/<post-id>/comments,materia de extrema importancia ao povo brasileiro  parabens a folha ,2019-10-23T13:12:43+0000,589.0,27.0,
16590,211857482296579_1634149506734029/211857482296579_1375671095915206/1375671095915206_2214336235488571,16596,3,2,1375671095915206_2214336235488571,data,fetched (200),2020-06-02 20:24:20.864497,Facebook:/<post-id>/comments,ate nisso consegue ser o reflexo do povo  nunca tive uma camisa ori   tmj presidente  kkkk,2019-02-15T00:07:14+0000,570.0,26.0,
72031,jairmessias.bolsonaro/211857482296579_1634149506734029/1634149506734029_550469205687337,15,2,2,1634149506734029_550469205687337,data,fetched (200),2020-06-02 20:20:10.081895,Facebook:/<post-id>/comments,tem muitos restaurantes brasileiros e italianos no japao    e so perguntar para qualquer um na rua que eles te levam em uma churrascaria    outra opcao e ligar para pizzarias e marmitas brasileiras  o japao tem muita variedade de disk entrega    macarrao instantaneo e pratico e barato  mas nao e nutritivo e nao sustenta    se cuida presidente    ,2019-10-23T13:12:14+0000,568.0,92.0,
64316,211857482296579_1634149506734029/211857482296579_1466315963517385/1466315963517385_1466319336850381,64319,7,2,1466315963517385_1466319336850381,data,fetched (200),2020-06-02 20:36:31.163162,Facebook:/<post-id>/comments,sucessor do paulo guedes,2019-05-24T21:02:30+0000,560.0,65.0,
88615,jairmessias.bolsonaro/211857482296579_1375671095915206/1375671095915206_538567976652994,16598,3,2,1375671095915206_538567976652994,data,fetched (200),2020-06-02 20:24:20.864497,Facebook:/<post-id>/comments,ja ja palmeiras entrega uma camisa oficial para mito palmeiras esta bem nos marketing ,2019-02-14T23:34:05+0000,550.0,14.0,
3,211857482296579_1634149506734029/1634149506734029_1634151733400473/1634149506734029_674481029628397,10,2,2,1634149506734029_674481029628397,data,fetched (200),2020-06-02 20:20:10.081895,Facebook:/<post-id>/comments,folha de sao paulo e papel higienico usado sao muito parecidos e nao servem pra mais nada,2019-10-23T13:18:48+0000,535.0,33.0,
107528,jairmessias.bolsonaro/211857482296579_1364988146983501/1364988146983501_395319581274625,35510,4,2,1364988146983501_395319581274625,data,fetched (200),2020-06-02 20:29:19.186179,Facebook:/<post-id>/comments,ca na lhas    o filme e uma bosta  estreou mal nos eua e por isso nao lancaram aqui ,2019-02-04T00:21:16+0000,499.0,24.0,
72053,jairmessias.bolsonaro/211857482296579_1634149506734029/1634149506734029_1634157840066529,37,2,2,1634149506734029_1634157840066529,data,fetched (200),2020-06-02 20:20:10.390110,Facebook:/<post-id>/comments,cup noodles e mais pratico jair,2019-10-23T13:10:18+0000,492.0,28.0,
52845,211857482296579_1634149506734029/211857482296579_1411377829011199/1411377829011199_1411380105677638,52849,5,2,1411377829011199_1411380105677638,data,fetched (200),2020-06-02 20:33:35.851615,Facebook:/<post-id>/comments,e ainda publicam na suposta secao de  politica   imagina o que eles publicam na parte de  fofocas   ,2019-03-29T17:24:35+0000,473.0,10.0,
107385,jairmessias.bolsonaro/211857482296579_1364988146983501/1364988146983501_541980862965546,35367,4,2,1364988146983501_541980862965546,data,fetched (200),2020-06-02 20:29:17.006333,Facebook:/<post-id>/comments,fantastico  tenho mais o que fazer ,2019-02-04T01:34:24+0000,433.0,13.0,
16602,211857482296579_1634149506734029/211857482296579_1375671095915206/1375671095915206_1375674189248230,16608,3,2,1375671095915206_1375674189248230,data,fetched (200),2020-06-02 20:24:20.864497,Facebook:/<post-id>/comments,camisa falsa  em comemoracao ao mundial de 51 que eu nunca nem vi,2019-02-14T23:18:36+0000,420.0,41.0,
52847,211857482296579_1634149506734029/211857482296579_1411377829011199/1411377829011199_1411380512344264,52851,5,2,1411377829011199_1411380512344264,data,fetched (200),2020-06-02 20:33:35.851615,Facebook:/<post-id>/comments,bolsonaro da um jeito no #stf  eles estao trabalhando contra o brasil em suas decisoes  nao  deixa o #kajuru sozinho nessa briga  nao amigo ,2019-03-29T17:24:47+0000,372.0,22.0,
108588,jairmessias.bolsonaro/211857482296579_1364988146983501/1364988146983501_1364991223649860,36570,4,2,1364988146983501_1364991223649860,data,fetched (200),2020-06-02 20:29:34.356409,Facebook:/<post-id>/comments,kkkkkk mas esse tambem ja quer e midia pro filme dele  mas aconselho a ficar do nosso lado  senao sera boicotado  ,2019-02-03T23:32:09+0000,362.0,19.0,
72045,jairmessias.bolsonaro/211857482296579_1634149506734029/1634149506734029_550470032353921,29,2,2,1634149506734029_550470032353921,data,fetched (200),2020-06-02 20:20:10.081895,Facebook:/<post-id>/comments,parabens presidente  ,2019-10-23T13:12:41+0000,355.0,29.0,
88671,jairmessias.bolsonaro/211857482296579_1375671095915206/1375671095915206_1375678332581149,16654,3,2,1375671095915206_1375678332581149,data,fetched (200),2020-06-02 20:24:22.767255,Facebook:/<post-id>/comments,votacao rapida  voce se arrependeu de votar no jair bolsonaro     nao    sim,2019-02-14T23:19:46+0000,315.0,3584.0,
107373,jairmessias.bolsonaro/211857482296579_1364988146983501/1364988146983501_664966187233474,35355,4,2,1364988146983501_664966187233474,data,fetched (200),2020-06-02 20:29:17.006333,Facebook:/<post-id>/comments,presidente tramontina  meu presidente e top  nunca foi tao interessante a politica no brasil  obrigada ,2019-02-03T23:34:27+0000,314.0,12.0,
64322,211857482296579_1634149506734029/211857482296579_1466315963517385/1466315963517385_1466316416850673,64325,7,2,1466315963517385_1466316416850673,data,fetched (200),2020-06-02 20:36:31.163162,Facebook:/<post-id>/comments,bolsonaro ja e o melhor presidente da historia       ,2019-05-24T21:01:05+0000,307.0,33.0,
9,211857482296579_1634149506734029/1634149506734029_1634151733400473/1634149506734029_1634164780065835,16,2,2,1634149506734029_1634164780065835,data,fetched (200),2020-06-02 20:20:10.081895,Facebook:/<post-id>/comments,ja pode decretar feriado    primeira materia q nao e fake news da folha ,2019-10-23T13:11:46+0000,289.0,12.0,
136347,jairmessias.bolsonaro/211857482296579_1466315963517385/1466315963517385_1466318826850432,64327,7,2,1466315963517385_1466318826850432,data,fetched (200),2020-06-02 20:36:31.163162,Facebook:/<post-id>/comments,essa comunicacao direta e importante ,2019-05-24T21:02:20+0000,285.0,5.0,
107380,jairmessias.bolsonaro/211857482296579_1364988146983501/1364988146983501_1364994520316197,35362,4,2,1364988146983501_1364994520316197,data,fetched (200),2020-06-02 20:29:17.006333,Facebook:/<post-id>/comments,boa noite sr presidente  se cuide nos os brasileiros do bem precisamos mto do sr  muda brasil,2019-02-03T23:32:56+0000,262.0,5.0,
35358,211857482296579_1634149506734029/211857482296579_1364988146983501/1364988146983501_2855649227908463,35363,4,2,1364988146983501_2855649227908463,data,fetched (200),2020-06-02 20:29:17.006333,Facebook:/<post-id>/comments,estou convicta que e um filmizinho ruim que esta querendo se promover as custas do nosso amado presidente porque ele e top   mas se mexer com ele mexeu em vespeiro vamos boicoitar mesmo   ,2019-02-04T00:10:16+0000,261.0,22.0,
35359,211857482296579_1634149506734029/211857482296579_1364988146983501/1364988146983501_397072014194521,35364,4,2,1364988146983501_397072014194521,data,fetched (200),2020-06-02 20:29:17.006333,Facebook:/<post-id>/comments,pessoal que tambem veio apenas ler os comentarios  juntem se para fazermos uma selfie                        ,2019-02-03T23:47:47+0000,251.0,17.0,
52838,211857482296579_1634149506734029/211857482296579_1411377829011199/1411377829011199_342215983083194,52842,5,2,1411377829011199_342215983083194,data,fetched (200),2020-06-02 20:33:35.851615,Facebook:/<post-id>/comments,ele sera investigado pelo crime de antecipacao de aniversariante  parece que erramos ao escolher nosso presidente  estou decepcionada ,2019-03-29T19:08:57+0000,205.0,8.0,
36298,211857482296579_1634149506734029/211857482296579_1364988146983501/1364988146983501_664966127233480,36303,4,2,1364988146983501_664966127233480,data,fetched (200),2020-06-02 20:29:30.491685,Facebook:/<post-id>/comments,e entao comeca  o filme  boyerased foi banido no brasil  bolsonaro e perigoso e uma ameaca para a comunidade lgbt  censurando um filme sobre os perigos da terapia de conversao gay e so o comeco  resumindo  ele quer atencao gente kkkkkkkkkkkkkkkkkkkk ai presidente eu te amo por desmentir isso ,2019-02-03T23:34:24+0000,200.0,76.0,
124851,jairmessias.bolsonaro/211857482296579_1411377829011199/1411377829011199_491193911415077,52832,5,2,1411377829011199_491193911415077,data,fetched (200),2020-06-02 20:33:35.851615,Facebook:/<post-id>/comments,atencao pessoal que veio ler os comentarios  juntem se para a selfie  #bolsonaro2022                                                                       ,2019-03-29T18:12:29+0000,196.0,15.0,
72048,jairmessias.bolsonaro/211857482296579_1634149506734029/1634149506734029_1634150626733917,32,2,2,1634149506734029_1634150626733917,data,fetched (200),2020-06-02 20:20:10.081895,Facebook:/<post-id>/comments,com isso constatamos que bolsonaro e hokage  pq o hokage come macarrao instantaneo ,2019-10-23T13:08:07+0000,194.0,36.0,
136348,jairmessias.bolsonaro/211857482296579_1466315963517385/1466315963517385_1466319260183722,64328,7,2,1466315963517385_1466319260183722,data,fetched (200),2020-06-02 20:36:31.163162,Facebook:/<post-id>/comments,presidente bolsonaro por favor atencao com as urnas eletronicas tem que serem  impressas   ja para proxima eleicao   #somostodosbolsonaro ,2019-05-24T21:02:29+0000,185.0,11.0,
6930,211857482296579_1634149506734029/1634149506734029_1634151733400473/1634149506734029_550484919019099,6937,2,2,1634149506734029_550484919019099,data,fetched (200),2020-06-02 20:21:50.887648,Facebook:/<post-id>/comments,meu marido que me perdoe mas eu amo esse tal de bolsonaro esse cara e um mito mesmo ,2019-10-23T13:28:18+0000,155.0,27.0,
136351,jairmessias.bolsonaro/211857482296579_1466315963517385/1466315963517385_1466328110182837,64331,7,2,1466315963517385_1466328110182837,data,fetched (200),2020-06-02 20:36:31.163162,Facebook:/<post-id>/comments,oh deus  dai forcas para o nosso presidente bolsonaro e todos os seus ministros para governar o nosso brasil  precisamos deles para arrumar o nosso querido brasil  ,2019-05-24T21:05:43+0000,154.0,9.0,
124867,jairmessias.bolsonaro/211857482296579_1411377829011199/1411377829011199_1411381352344180,52848,5,2,1411377829011199_1411381352344180,data,fetched (200),2020-06-02 20:33:35.851615,Facebook:/<post-id>/comments,o estadao so esta faltando dizer quantas horas ao dia bolsonaro vai ao banheiro,2019-03-29T17:25:05+0000,152.0,17.0,
72043,jairmessias.bolsonaro/211857482296579_1634149506734029/1634149506734029_550471285687129,27,2,2,1634149506734029_550471285687129,data,fetched (200),2020-06-02 20:20:10.081895,Facebook:/<post-id>/comments,essa noticia mudou meu dia  parabens a folha de sao paulo pela relevancia nas publicacoes,2019-10-23T13:13:28+0000,151.0,4.0,
72061,jairmessias.bolsonaro/211857482296579_1634149506734029/1634149506734029_1634154873400159,45,2,2,1634149506734029_1634154873400159,data,fetched (200),2020-06-02 20:20:10.390110,Facebook:/<post-id>/comments,tantas coisas importantes acontece do de bom nesta viagem mas pra folha o importante e o q o nosso presidente come afff,2019-10-23T13:09:35+0000,147.0,11.0,
107377,jairmessias.bolsonaro/211857482296579_1364988146983501/1364988146983501_2855648921241827,35359,4,2,1364988146983501_2855648921241827,data,fetched (200),2020-06-02 20:29:17.006333,Facebook:/<post-id>/comments,ta querendo publicidade   muitos se elegeram no seu nome  agora querem faturar ate em filmes   muitos vao surfar na sua onda siga firme presidente ,2019-02-04T00:09:49+0000,144.0,10.0,
136349,jairmessias.bolsonaro/211857482296579_1466315963517385/1466315963517385_1466324836849831,64329,7,2,1466315963517385_1466324836849831,data,fetched (200),2020-06-02 20:36:31.163162,Facebook:/<post-id>/comments,deus do ceu 2 minutos e mais de 5 mil curtida  amo esta comunicacao direta  proximidade com o cidadao e muito bom ,2019-05-24T21:04:27+0000,143.0,0.0,
91399,jairmessias.bolsonaro/211857482296579_1375671095915206/1375671095915206_1375674325914883,19382,3,2,1375671095915206_1375674325914883,data,fetched (200),2020-06-02 20:25:02.147931,Facebook:/<post-id>/comments,,2019-02-14T23:18:38+0000,125.0,7.0,
72072,jairmessias.bolsonaro/211857482296579_1634149506734029/1634149506734029_674474052962428,56,2,2,1634149506734029_674474052962428,data,fetched (200),2020-06-02 20:20:10.390110,Facebook:/<post-id>/comments,agora entende porque pra ser jornalista nao precisara fazer faculdade   estudar 4 anos pra perguntar isso  pra que ,2019-10-23T13:12:56+0000,118.0,20.0,
64330,211857482296579_1634149506734029/211857482296579_1466315963517385/1466315963517385_1466318963517085,64333,7,2,1466315963517385_1466318963517085,data,fetched (200),2020-06-02 20:36:31.163162,Facebook:/<post-id>/comments,meu presidente  dia 26 05 estaremos nas ruas pelo nosso pais ,2019-05-24T21:02:23+0000,117.0,2.0,
52837,211857482296579_1634149506734029/211857482296579_1411377829011199/1411377829011199_2254223771562867,52841,5,2,1411377829011199_2254223771562867,data,fetched (200),2020-06-02 20:33:35.851615,Facebook:/<post-id>/comments,o presidente e tao mito que se casou com a unica mulher que chega adiantada em festa   ,2019-03-29T18:23:22+0000,115.0,4.0,
136355,jairmessias.bolsonaro/211857482296579_1466315963517385/1466315963517385_1466318786850436,64335,7,2,1466315963517385_1466318786850436,data,fetched (200),2020-06-02 20:36:31.163162,Facebook:/<post-id>/comments,dia 26 estaremos no posto 5 em copacabana ,2019-05-24T21:02:18+0000,110.0,6.0,
